DEPARTMENT,DISTRICT,LOCALITY,YEAR,DATE,DISEASE,SPECIES_RAW,UTM_ZONE,UTM_HEMISPHERE,UTM_X,UTM_Y,LAT,LONG,GEOREFERENCING_TYPE,DATA_SOURCE,SPECIES_CLEAN,SPECIES_MATCHED,STATUS,CONFIDENCE,KINGDOM,PHYLUM,ORDER,FAMILY,GENUS,SPECIES,SPECIES_AI_Correct,Justification,Gemini_AI.app,GEOREFERENCING_TYPE_CLEAN,coordinateUncertaintyInMeters
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199427.268,434994.9091,-25.32031044,-57.64586642,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199427.268,434994.9091,-25.32031044,-57.64586642,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199427.268,434994.9091,-25.32031044,-57.64586642,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199427.268,434994.9091,-25.32031044,-57.64586642,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199427.268,434994.9091,-25.32031044,-57.64586642,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199441.844,434990.9447,-25.32017865,-57.64590511,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199441.844,434990.9447,-25.32017865,-57.64590511,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199441.844,434990.9447,-25.32017865,-57.64590511,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199441.844,434990.9447,-25.32017865,-57.64590511,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199441.844,434990.9447,-25.32017865,-57.64590511,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199441.844,434990.9447,-25.32017865,-57.64590511,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199466.666,434888.6535,-25.31995004,-57.64692019,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199466.666,434888.6535,-25.31995004,-57.64692019,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199466.666,434888.6535,-25.31995004,-57.64692019,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199466.666,434888.6535,-25.31995004,-57.64692019,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199466.666,434888.6535,-25.31995004,-57.64692019,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
CENTRAL,ASUNCION,SAN_CAYETANO,2018,2018-07-20,DENGUE,AEDES AEGYPTI,21,S,7199466.666,434888.6535,-25.31995004,-57.64692019,ENCUESTAS_ENTOMOLOGICAS_PROFESIONALES_SIMPLIFICADO.XLS RECIPIENTES ZONA_2E2,Dataset_aedes_aegypti.csv,AEDES AEGYPTI,"Aedes aegypti (Linnaeus, 1762)",ACCEPTED,99,Animalia,Arthropoda,Diptera,Culicidae,Aedes,Aedes aegypti,"Aedes aegypti (Linnaeus, 1762)","The species was originally described as Culex aegypti by Linnaeus in 1762. Over time, it was reassigned to the genus Aedes. Although Reinert et al. (2004) proposed elevating the subgenus Stegomyia to genus level (which would change the name to Stegomyia aegypti), the wider scientific community, particularly in medical entomology, opted to maintain the traditional classification to ensure nomenclatural stability. This position was solidified by Wilkerson et al. (2015), who argued for the retention of Aedes to avoid confusion in public health and clinical literature.",https://gemini.google.com/share/1becd26ba066,GPS de Campo,30
